Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),Temp ()
4358,1673366298379,38.27
4359,1673366298542,38.28
4360,1673366298706,38.28
4361,1673366298870,38.28
4362,1673366299034,38.29
4363,1673366299198,38.29
4364,1673366299363,38.29
4365,1673366299526,38.28
4366,1673366299691,38.28
4367,1673366299855,38.28
4368,1673366300018,38.29
4369,1673366300183,38.29
4370,1673366300347,38.28
4371,1673366300510,38.31
4372,1673366300675,38.29
4373,1673366300838,38.29
4374,1673366301003,38.3
4375,1673366301167,38.3
4376,1673366301330,38.3
4377,1673366301494,38.3
4378,1673366301658,38.3
4379,1673366301822,38.3
4380,1673366301987,38.3
4381,1673366302151,38.3
4382,1673366302315,38.31
4383,1673366302478,38.31
4384,1673366302643,38.3
4385,1673366302806,38.32
4386,1673366302970,38.31
4387,1673366303134,38.31
4388,1673366303298,38.31
4389,1673366303463,38.3
4390,1673366303627,38.31
4391,1673366303790,38.32
4392,1673366303955,38.33
4393,1673366304119,38.31
4394,1673366304282,38.31
4395,1673366304447,38.32
4396,1673366304611,38.32
4397,1673366304774,38.32
4398,1673366304939,38.33
4399,1673366305102,38.32
4400,1673366305266,38.33
4401,1673366305430,38.33
4402,1673366305594,38.32
4403,1673366305758,38.33
4404,1673366305923,38.33
4405,1673366306087,38.33
4406,1673366306251,38.34
4407,1673366306414,38.34
4408,1673366306579,38.35
4409,1673366306742,38.33
4410,1673366306907,38.33
4411,1673366307070,38.35
4412,1673366307235,38.33
4413,1673366307399,38.33
4414,1673366307562,38.33
4415,1673366307726,38.34
4416,1673366307891,38.35
4417,1673366308055,38.36
4418,1673366308219,38.36
4419,1673366308383,38.35
4420,1673366308546,38.36
4421,1673366308710,38.36
4422,1673366308875,38.35
4423,1673366309039,38.36
4424,1673366309203,38.36
4425,1673366309367,38.36
4426,1673366309531,38.36
4427,1673366309695,38.36
4428,1673366309859,38.36
4429,1673366310023,38.36
4430,1673366310186,38.37
4431,1673366310350,38.36
4432,1673366310515,38.37
4433,1673366310679,38.37
4434,1673366310842,38.38
4435,1673366311006,38.37
4436,1673366311170,38.37
4437,1673366311334,38.39
4438,1673366311498,38.39
4439,1673366311662,38.38
4440,1673366311827,38.38
4441,1673366311990,38.39
4442,1673366312155,38.39
4443,1673366312319,38.39
4444,1673366312483,38.39
4445,1673366312647,38.38
4446,1673366312810,38.38
4447,1673366312974,38.39
4448,1673366313138,38.39
4449,1673366313302,38.4
4450,1673366313467,38.39
4451,1673366313630,38.4
4452,1673366313794,38.39
4453,1673366313959,38.4
4454,1673366314122,38.4
4455,1673366314287,38.4
4456,1673366314451,38.4
4457,1673366314614,38.39
4458,1673366314779,38.4
4459,1673366314942,38.41
4460,1673366315106,38.4
4461,1673366315271,38.4
4462,1673366315435,38.41
4463,1673366315599,38.4
4464,1673366315762,38.41
4465,1673366315926,38.41
4466,1673366316091,38.41
4467,1673366316254,38.41
4468,1673366316419,38.41
4469,1673366316582,38.42
4470,1673366316746,38.42
4471,1673366316911,38.42
4472,1673366317074,38.42
4473,1673366317239,38.42
4474,1673366317402,38.43
4475,1673366317567,38.43
4476,1673366317731,38.42
4477,1673366317895,38.42
4478,1673366318059,38.43
4479,1673366318222,38.43
4480,1673366318386,38.43
4481,1673366318551,38.42
4482,1673366318715,38.43
4483,1673366318879,38.42
4484,1673366319042,38.43
4485,1673366319207,38.43
4486,1673366319371,38.43
4487,1673366319534,38.43
4488,1673366319699,38.44
4489,1673366319863,38.44
4490,1673366320026,38.45
4491,1673366320191,38.44
4492,1673366320354,38.44
4493,1673366320518,38.44
4494,1673366320683,38.45
4495,1673366320847,38.43
4496,1673366321011,38.43
4497,1673366321175,38.43
4498,1673366321339,38.44
4499,1673366321502,38.45
4500,1673366321667,38.45
4501,1673366321831,38.44
4502,1673366321995,38.44
4503,1673366322159,38.45
4504,1673366322323,38.44
4505,1673366322486,38.45
4506,1673366322651,38.44
4507,1673366322814,38.45
4508,1673366322979,38.44
4509,1673366323143,38.46
4510,1673366323306,38.46
4511,1673366323471,38.45
4512,1673366323634,38.47
4513,1673366323798,38.45
4514,1673366323962,38.45
4515,1673366324127,38.46
4516,1673366324291,38.46
4517,1673366324454,38.46
4518,1673366324618,38.45
4519,1673366324783,38.46
4520,1673366324947,38.46
4521,1673366325111,38.47
4522,1673366325274,38.47
4523,1673366325438,38.46
4524,1673366325602,38.46
4525,1673366325766,38.47
4526,1673366325931,38.47
4527,1673366326094,38.47
4528,1673366326258,38.47
4529,1673366326423,38.48
4530,1673366326587,38.47
4531,1673366326750,38.47
4532,1673366326915,38.47
4533,1673366327079,38.47
4534,1673366327243,38.47
4535,1673366327406,38.48
4536,1673366327570,38.47
4537,1673366327735,38.48
4538,1673366327898,38.48
4539,1673366328063,38.48
4540,1673366328226,38.48
4541,1673366328390,38.49
4542,1673366328554,38.49
4543,1673366328719,38.49
4544,1673366328883,38.49
4545,1673366329047,38.48
4546,1673366329211,38.49
4547,1673366329375,38.49
4548,1673366329539,38.5
4549,1673366329702,38.48
4550,1673366329867,38.51
4551,1673366330030,38.5
4552,1673366330195,38.49
4553,1673366330358,38.5
4554,1673366330522,38.5
4555,1673366330687,38.5
4556,1673366330850,38.51
4557,1673366331015,38.5
4558,1673366331178,38.49
4559,1673366331343,38.51
4560,1673366331506,38.51
4561,1673366331670,38.5
4562,1673366331835,38.51
4563,1673366331998,38.52
4564,1673366332163,38.51
4565,1673366332326,38.5
4566,1673366332491,38.52
4567,1673366332655,38.51
4568,1673366332818,38.51
4569,1673366332982,38.52
4570,1673366333147,38.52
4571,1673366333310,38.51
4572,1673366333475,38.52
4573,1673366333639,38.53
4574,1673366333803,38.52
4575,1673366333967,38.52
4576,1673366334131,38.52
4577,1673366334295,38.52
4578,1673366334459,38.52
4579,1673366334623,38.53
4580,1673366334787,38.53
4581,1673366334950,38.52
4582,1673366335115,38.53
4583,1673366335278,38.53
4584,1673366335443,38.53
4585,1673366335607,38.54
4586,1673366335771,38.54
4587,1673366335935,38.53
4588,1673366336099,38.53
4589,1673366336263,38.53
4590,1673366336427,38.53
4591,1673366336590,38.53
4592,1673366336755,38.54
4593,1673366336919,38.53
4594,1673366337083,38.54
4595,1673366337247,38.54
4596,1673366337411,38.54
4597,1673366337575,38.54
4598,1673366337738,38.55
4599,1673366337902,38.54
4600,1673366338067,38.55
4601,1673366338230,38.55
4602,1673366338394,38.55
4603,1673366338558,38.55
4604,1673366338723,38.55
4605,1673366338887,38.55
4606,1673366339050,38.55
4607,1673366339214,38.55
4608,1673366339378,38.56
4609,1673366339542,38.55
4610,1673366339706,38.56
4611,1673366339870,38.56
4612,1673366340035,38.55
4613,1673366340198,38.55
4614,1673366340363,38.56
4615,1673366340527,38.56
4616,1673366340690,38.55
4617,1673366340855,38.56
4618,1673366341019,38.57
4619,1673366341183,38.56
4620,1673366341347,38.57
4621,1673366341510,38.56
4622,1673366341674,38.57
4623,1673366341839,38.58
4624,1673366342003,38.56
4625,1673366342166,38.58
4626,1673366342330,38.57
4627,1673366342494,38.56
4628,1673366342659,38.57
4629,1673366342822,38.58
4630,1673366342987,38.57
4631,1673366343150,38.58
4632,1673366343314,38.58
4633,1673366343479,38.57
4634,1673366343643,38.58
4635,1673366343806,38.58
4636,1673366343970,38.57
4637,1673366344135,38.59
4638,1673366344299,38.59
4639,1673366344463,38.59
4640,1673366344626,38.6
4641,1673366344790,38.6
4642,1673366344955,38.59
4643,1673366345119,38.59
4644,1673366345282,38.58
4645,1673366345446,38.61
4646,1673366345610,38.59
4647,1673366345775,38.6
4648,1673366345939,38.6
4649,1673366346102,38.6
4650,1673366346267,38.6
4651,1673366346430,38.6
4652,1673366346595,38.61
4653,1673366346759,38.61
4654,1673366346922,38.6
4655,1673366347087,38.61
4656,1673366347251,38.6
4657,1673366347415,38.6
4658,1673366347580,38.6
4659,1673366347743,38.62
4660,1673366347907,38.61
4661,1673366348071,38.61
4662,1673366348236,38.61
4663,1673366348399,38.6
4664,1673366348563,38.61
4665,1673366348728,38.61
4666,1673366348892,38.61
4667,1673366349055,38.61
4668,1673366349220,38.61
4669,1673366349384,38.62
4670,1673366349547,38.61
4671,1673366349712,38.61
4672,1673366349875,38.62
4673,1673366350039,38.61
4674,1673366350204,38.61
4675,1673366350367,38.62
4676,1673366350532,38.62
4677,1673366350696,38.62
4678,1673366350860,38.62
4679,1673366351023,38.62
4680,1673366351187,38.63
4681,1673366351351,38.62
4682,1673366351515,38.62
4683,1673366351680,38.62
4684,1673366351843,38.62
4685,1673366352008,38.62
4686,1673366352172,38.63
4687,1673366352335,38.62
4688,1673366352500,38.63
4689,1673366352664,38.62
4690,1673366352827,38.63
4691,1673366352992,38.63
4692,1673366353155,38.62
4693,1673366353319,38.63
4694,1673366353484,38.63
4695,1673366353647,38.63
4696,1673366353812,38.63
4697,1673366353976,38.63
4698,1673366354139,38.63
4699,1673366354303,38.63
4700,1673366354468,38.63
4701,1673366354631,38.64
4702,1673366354795,38.62
4703,1673366354959,38.63
4704,1673366355123,38.63
4705,1673366355288,38.63
4706,1673366355451,38.63
4707,1673366355615,38.63
4708,1673366355779,38.63
4709,1673366355943,38.63
4710,1673366356108,38.64
4711,1673366356271,38.63
4712,1673366356435,38.63
4713,1673366356600,38.63
4714,1673366356764,38.64
4715,1673366356927,38.63
4716,1673366357092,38.64
4717,1673366357255,38.64
4718,1673366357420,38.63
4719,1673366357584,38.66
4720,1673366357747,38.65
4721,1673366357912,38.64
4722,1673366358075,38.66
4723,1673366358239,38.64
4724,1673366358404,38.63
4725,1673366358568,38.65
4726,1673366358732,38.65
4727,1673366358895,38.66
4728,1673366359060,38.64
4729,1673366359224,38.64
4730,1673366359388,38.64
4731,1673366359552,38.66
4732,1673366359716,38.66
4733,1673366359879,38.67
4734,1673366360043,38.66
4735,1673366360207,38.66
4736,1673366360372,38.65
4737,1673366360535,38.66
4738,1673366360700,38.67
4739,1673366360864,38.66
4740,1673366361027,38.66
4741,1673366361192,38.66
4742,1673366361355,38.66
4743,1673366361519,38.67
4744,1673366361683,38.66
4745,1673366361848,38.67
4746,1673366362012,38.66
4747,1673366362176,38.66
4748,1673366362339,38.67
4749,1673366362503,38.66
4750,1673366362667,38.66
4751,1673366362831,38.66
4752,1673366362995,38.67
4753,1673366363159,38.66
4754,1673366363324,38.67
4755,1673366363487,38.67
4756,1673366363651,38.68
4757,1673366363816,38.68
4758,1673366363979,38.67
4759,1673366364143,38.66
4760,1673366364307,38.68
4761,1673366364472,38.68
4762,1673366364636,38.67
4763,1673366364799,38.68
4764,1673366364964,38.68
4765,1673366365127,38.67
4766,1673366365292,38.68
4767,1673366365455,38.68
4768,1673366365620,38.68
4769,1673366365783,38.68
4770,1673366365948,38.69
4771,1673366366112,38.69
4772,1673366366275,38.68
4773,1673366366440,38.69
4774,1673366366604,38.69
4775,1673366366767,38.68
4776,1673366366931,38.69
4777,1673366367095,38.7
4778,1673366367259,38.69
4779,1673366367424,38.68
4780,1673366367587,38.69
4781,1673366367751,38.69
4782,1673366367915,38.7
4783,1673366368079,38.69
4784,1673366368243,38.69
4785,1673366368408,38.71
4786,1673366368571,38.7
4787,1673366368735,38.7
4788,1673366368900,38.69
4789,1673366369063,38.7
4790,1673366369227,38.69
4791,1673366369392,38.71
4792,1673366369555,38.69
4793,1673366369720,38.7
4794,1673366369884,38.71
4795,1673366370048,38.7
4796,1673366370211,38.69
4797,1673366370376,38.71
4798,1673366370539,38.7
4799,1673366370704,38.7
4800,1673366370867,38.71
4801,1673366371031,38.7
4802,1673366371196,38.7
4803,1673366371360,38.7
4804,1673366371523,38.69
4805,1673366371688,38.7
4806,1673366371851,38.72
4807,1673366372016,38.71
4808,1673366372179,38.7
4809,1673366372343,38.7
4810,1673366372508,38.7
4811,1673366372672,38.7
4812,1673366372835,38.71
4813,1673366372999,38.71
4814,1673366373163,38.72
4815,1673366373327,38.71
4816,1673366373491,38.72
4817,1673366373656,38.71
4818,1673366373820,38.72
4819,1673366373984,38.72
4820,1673366374147,38.71
4821,1673366374311,38.72
4822,1673366374476,38.72
4823,1673366374640,38.73
4824,1673366374803,38.72
4825,1673366374967,38.71
4826,1673366375131,38.73
4827,1673366375296,38.72
4828,1673366375459,38.72
4829,1673366375623,38.72
4830,1673366375787,38.73
4831,1673366375952,38.74
4832,1673366376115,38.73
4833,1673366376280,38.74
4834,1673366376444,38.73
4835,1673366376607,38.73
4836,1673366376771,38.73
4837,1673366376936,38.72
4838,1673366377100,38.73
4839,1673366377263,38.74
4840,1673366377428,38.74
4841,1673366377591,38.74
4842,1673366377755,38.72
4843,1673366377920,38.74
4844,1673366378083,38.74
4845,1673366378248,38.73
4846,1673366378412,38.73
4847,1673366378575,38.74
4848,1673366378740,38.74
4849,1673366378903,38.74
4850,1673366379068,38.74
4851,1673366379231,38.74
4852,1673366379395,38.74
4853,1673366379560,38.74
4854,1673366379724,38.74
4855,1673366379887,38.74
4856,1673366380051,38.75
4857,1673366380216,38.74
4858,1673366380379,38.73
4859,1673366380544,38.75
4860,1673366380707,38.74
4861,1673366380872,38.75
4862,1673366381036,38.74
4863,1673366381200,38.75
4864,1673366381363,38.74
4865,1673366381528,38.75
4866,1673366381691,38.74
4867,1673366381856,38.75
4868,1673366382020,38.76
4869,1673366382184,38.76
4870,1673366382348,38.74
4871,1673366382511,38.74
4872,1673366382676,38.75
4873,1673366382839,38.75
4874,1673366383004,38.75
4875,1673366383167,38.75
4876,1673366383332,38.75
4877,1673366383496,38.76
4878,1673366383659,38.76
4879,1673366383824,38.76
4880,1673366383988,38.75
4881,1673366384152,38.76
4882,1673366384315,38.77
4883,1673366384480,38.75
4884,1673366384643,38.75
4885,1673366384807,38.77
4886,1673366384971,38.77
4887,1673366385135,38.77
4888,1673366385300,38.77
4889,1673366385463,38.77
4890,1673366385628,38.76
4891,1673366385792,38.77
4892,1673366385955,38.76
4893,1673366386119,38.77
4894,1673366386283,38.77
4895,1673366386447,38.78
4896,1673366386611,38.77
4897,1673366386776,38.77
4898,1673366386939,38.78
4899,1673366387104,38.77
4900,1673366387267,38.78
4901,1673366387432,38.78
4902,1673366387596,38.78
4903,1673366387759,38.78
4904,1673366387924,38.78
4905,1673366388087,38.78
4906,1673366388252,38.79
4907,1673366388415,38.78
4908,1673366388580,38.78
4909,1673366388744,38.78
4910,1673366388908,38.78
4911,1673366389072,38.78
4912,1673366389236,38.78
4913,1673366389399,38.78
4914,1673366389563,38.78
4915,1673366389727,38.78
4916,1673366389892,38.79
4917,1673366390055,38.78
4918,1673366390219,38.78
4919,1673366390383,38.79
4920,1673366390548,38.79
4921,1673366390712,38.8
4922,1673366390875,38.79
4923,1673366391040,38.78
4924,1673366391204,38.79
4925,1673366391368,38.79
4926,1673366391532,38.79
4927,1673366391696,38.8
4928,1673366391859,38.79
4929,1673366392024,38.79
4930,1673366392188,38.79
4931,1673366392352,38.79
4932,1673366392516,38.8
4933,1673366392679,38.79
4934,1673366392844,38.79
4935,1673366393008,38.8
4936,1673366393171,38.79
4937,1673366393336,38.8
4938,1673366393500,38.79
4939,1673366393664,38.79
4940,1673366393828,38.79
4941,1673366393991,38.8
4942,1673366394155,38.79
4943,1673366394319,38.8
4944,1673366394483,38.79
4945,1673366394648,38.8
4946,1673366394811,38.79
4947,1673366394976,38.8
4948,1673366395139,38.8
4949,1673366395303,38.8
4950,1673366395467,38.8
4951,1673366395631,38.8
4952,1673366395795,38.8
4953,1673366395959,38.81
4954,1673366396123,38.8
4955,1673366396287,38.81
4956,1673366396452,38.8
4957,1673366396616,38.82
4958,1673366396780,38.81
4959,1673366396944,38.81
4960,1673366397107,38.81
4961,1673366397272,38.82
4962,1673366397436,38.81
4963,1673366397599,38.81
4964,1673366397764,38.81
4965,1673366397928,38.81
4966,1673366398092,38.82
4967,1673366398256,38.81
4968,1673366398419,38.82
4969,1673366398584,38.83
4970,1673366398748,38.82
4971,1673366398911,38.81
4972,1673366399075,38.81
4973,1673366399239,38.82
4974,1673366399404,38.82
4975,1673366399567,38.83
4976,1673366399731,38.81
4977,1673366399896,38.83
4978,1673366400059,38.83
4979,1673366400224,38.83
4980,1673366400387,38.82
4981,1673366400551,38.82
4982,1673366400716,38.82
4983,1673366400880,38.82
4984,1673366401044,38.81
4985,1673366401207,38.83
4986,1673366401372,38.83
4987,1673366401535,38.82
4988,1673366401699,38.82
4989,1673366401864,38.84
4990,1673366402027,38.82
4991,1673366402192,38.83
4992,1673366402356,38.84
4993,1673366402519,38.83
4994,1673366402685,38.83
4995,1673366402848,38.84
4996,1673366403012,38.84
4997,1673366403175,38.84
4998,1673366403339,38.85
4999,1673366403503,38.84
5000,1673366403668,38.82
5001,1673366403832,38.82
5002,1673366403996,38.85
5003,1673366404159,38.84
5004,1673366404324,38.84
5005,1673366404488,38.84
5006,1673366404651,38.85
5007,1673366404815,38.85
5008,1673366404980,38.85
5009,1673366405143,38.84
5010,1673366405308,38.84
5011,1673366405472,38.84
5012,1673366405636,38.84
5013,1673366405799,38.85
5014,1673366405963,38.84
5015,1673366406127,38.85
5016,1673366406292,38.86
5017,1673366406455,38.85
5018,1673366406619,38.85
5019,1673366406783,38.85
5020,1673366406948,38.85
5021,1673366407111,38.85
5022,1673366407275,38.85
5023,1673366407440,38.85
5024,1673366407604,38.86
5025,1673366407768,38.85
5026,1673366407932,38.84
5027,1673366408096,38.86
5028,1673366408260,38.85
5029,1673366408423,38.86
5030,1673366408588,38.86
5031,1673366408751,38.86
5032,1673366408916,38.86
5033,1673366409080,38.86
5034,1673366409243,38.87
5035,1673366409407,38.86
5036,1673366409571,38.86
5037,1673366409735,38.86
5038,1673366409900,38.86
5039,1673366410064,38.86
5040,1673366410227,38.85
5041,1673366410392,38.87
5042,1673366410556,38.87
5043,1673366410719,38.86
5044,1673366410883,38.87
5045,1673366411048,38.86
5046,1673366411212,38.87
5047,1673366411375,38.86
5048,1673366411540,38.86
5049,1673366411703,38.86
5050,1673366411867,38.86
5051,1673366412032,38.87
5052,1673366412195,38.86
5053,1673366412360,38.86
5054,1673366412524,38.87
5055,1673366412687,38.87
5056,1673366412852,38.86
5057,1673366413016,38.87
5058,1673366413180,38.87
5059,1673366413343,38.87
5060,1673366413507,38.87
5061,1673366413672,38.88
5062,1673366413836,38.87
5063,1673366413999,38.87
5064,1673366414163,38.88
5065,1673366414328,38.88
5066,1673366414492,38.87
5067,1673366414655,38.88
5068,1673366414820,38.87
5069,1673366414983,38.87
5070,1673366415147,38.88
5071,1673366415312,38.88
5072,1673366415475,38.88
5073,1673366415640,38.88
5074,1673366415803,38.88
5075,1673366415967,38.88
5076,1673366416131,38.89
5077,1673366416295,38.88
5078,1673366416460,38.88
5079,1673366416623,38.89
5080,1673366416787,38.88
5081,1673366416952,38.9
5082,1673366417116,38.89
5083,1673366417280,38.89
5084,1673366417444,38.9
5085,1673366417607,38.89
5086,1673366417771,38.9
5087,1673366417935,38.89
5088,1673366418100,38.89
5089,1673366418264,38.89
5090,1673366418427,38.9
5091,1673366418592,38.9
5092,1673366418755,38.9
5093,1673366418919,38.91
5094,1673366419084,38.89
5095,1673366419247,38.9
5096,1673366419411,38.91
5097,1673366419576,38.9
5098,1673366419739,38.91
5099,1673366419904,38.9
5100,1673366420067,38.91
5101,1673366420232,38.91
5102,1673366420395,38.92
5103,1673366420559,38.91
5104,1673366420724,38.9
5105,1673366420887,38.91
5106,1673366421052,38.9
5107,1673366421215,38.91
5108,1673366421379,38.91
5109,1673366421544,38.91
5110,1673366421707,38.91
5111,1673366421872,38.91
5112,1673366422035,38.91
5113,1673366422199,38.9
5114,1673366422364,38.92
5115,1673366422527,38.91
5116,1673366422691,38.9
5117,1673366422855,38.92
5118,1673366423020,38.91
5119,1673366423184,38.91
5120,1673366423347,38.92
5121,1673366423511,38.92
5122,1673366423676,38.91
5123,1673366423839,38.92
5124,1673366424004,38.93
5125,1673366424167,38.92
5126,1673366424332,38.93
5127,1673366424495,38.93
5128,1673366424660,38.92
5129,1673366424824,38.93
5130,1673366424988,38.92
5131,1673366425151,38.92
5132,1673366425316,38.92
5133,1673366425479,38.92
5134,1673366425644,38.92
5135,1673366425807,38.93
5136,1673366425971,38.92
5137,1673366426136,38.93
5138,1673366426299,38.93
5139,1673366426464,38.94
5140,1673366426627,38.93
5141,1673366426791,38.94
5142,1673366426955,38.94
5143,1673366427120,38.93
5144,1673366427284,38.93
5145,1673366427447,38.94
5146,1673366427612,38.93
5147,1673366427776,38.93
5148,1673366427939,38.93
5149,1673366428103,38.94
5150,1673366428268,38.94
5151,1673366428432,38.93
5152,1673366428596,38.93
5153,1673366428759,38.94
5154,1673366428924,38.93
5155,1673366429087,38.94
5156,1673366429251,38.95
5157,1673366429416,38.95
5158,1673366429579,38.94
5159,1673366429744,38.94
5160,1673366429907,38.93
5161,1673366430071,38.95
5162,1673366430236,38.94
5163,1673366430399,38.94
5164,1673366430564,38.94
5165,1673366430727,38.95
5166,1673366430891,38.94
5167,1673366431056,38.94
5168,1673366431220,38.95
5169,1673366431384,38.95
5170,1673366431547,38.95
5171,1673366431711,38.95
5172,1673366431876,38.95
5173,1673366432040,38.95
5174,1673366432203,38.96
5175,1673366432368,38.95
5176,1673366432532,38.95
5177,1673366432696,38.96
5178,1673366432860,38.95
5179,1673366433023,38.95
5180,1673366433188,38.95
5181,1673366433351,38.95
5182,1673366433516,38.95
5183,1673366433679,38.96
5184,1673366433843,38.95
5185,1673366434008,38.96
5186,1673366434171,38.96
5187,1673366434336,38.95
5188,1673366434499,38.95
5189,1673366434664,38.96
5190,1673366434828,38.95
5191,1673366434991,38.96
5192,1673366435155,38.95
5193,1673366435320,38.97
5194,1673366435483,38.96
5195,1673366435647,38.95
5196,1673366435812,38.97
5197,1673366435975,38.96
5198,1673366436140,38.95
5199,1673366436303,38.96
5200,1673366436467,38.96
5201,1673366436631,38.96
5202,1673366436796,38.96
5203,1673366436960,38.97
5204,1673366437123,38.96
5205,1673366437287,38.97
5206,1673366437451,38.96
5207,1673366437616,38.97
5208,1673366437779,38.96
5209,1673366437943,38.96
5210,1673366438107,38.97
5211,1673366438271,38.97
5212,1673366438436,38.96
5213,1673366438600,38.96
5214,1673366438763,38.96
5215,1673366438927,38.96
5216,1673366439091,38.96
5217,1673366439256,38.97
5218,1673366439420,38.97
5219,1673366439583,38.98
5220,1673366439748,38.97
5221,1673366439911,38.98
5222,1673366440075,38.96
5223,1673366440240,38.99
5224,1673366440403,38.97
5225,1673366440568,38.96
5226,1673366440732,38.97
5227,1673366440895,38.98
5228,1673366441060,38.97
5229,1673366441223,38.97
5230,1673366441387,38.97
5231,1673366441551,38.98
5232,1673366441715,38.98
5233,1673366441880,38.98
5234,1673366442043,38.99
5235,1673366442208,38.99
5236,1673366442371,38.99
5237,1673366442535,38.98
5238,1673366442700,38.97
5239,1673366442863,38.99
5240,1673366443028,38.99
5241,1673366443191,38.99
5242,1673366443355,38.99
5243,1673366443519,38.99
5244,1673366443683,38.99
5245,1673366443848,38.98
5246,1673366444012,38.99
5247,1673366444175,39.0
5248,1673366444340,38.99
5249,1673366444503,39.0
5250,1673366444667,38.99
5251,1673366444832,38.99
5252,1673366444996,38.99
5253,1673366445160,39.0
5254,1673366445324,39.0
5255,1673366445487,39.0
5256,1673366445652,39.0
5257,1673366445815,39.0
5258,1673366445980,39.0
5259,1673366446143,39.0
5260,1673366446308,39.0
5261,1673366446472,39.01
5262,1673366446635,39.01
5263,1673366446800,39.0
5264,1673366446964,39.01
5265,1673366447128,39.01
5266,1673366447291,39.01
5267,1673366447456,39.01
5268,1673366447620,39.01
5269,1673366447784,39.01
5270,1673366447948,39.01
5271,1673366448111,39.01
5272,1673366448276,39.01
5273,1673366448440,39.01
5274,1673366448603,39.02
5275,1673366448767,39.01
5276,1673366448932,39.02
5277,1673366449095,39.02
5278,1673366449260,39.02
5279,1673366449424,39.01
5280,1673366449587,39.02
5281,1673366449752,39.01
5282,1673366449915,39.01
5283,1673366450080,39.02
5284,1673366450243,39.01
5285,1673366450407,39.02
5286,1673366450571,39.02
5287,1673366450736,39.02
5288,1673366450900,39.02
5289,1673366451064,39.02
5290,1673366451227,39.02
5291,1673366451391,39.02
5292,1673366451556,39.03
5293,1673366451719,39.03
5294,1673366451884,39.02
5295,1673366452048,39.03
5296,1673366452212,39.03
5297,1673366452376,39.04
5298,1673366452539,39.04
5299,1673366452704,39.04
5300,1673366452867,39.03
5301,1673366453031,39.04
5302,1673366453196,39.03
5303,1673366453359,39.04
5304,1673366453523,39.04
5305,1673366453687,39.04
5306,1673366453852,39.04
5307,1673366454015,39.05
5308,1673366454180,39.04
5309,1673366454344,39.04
5310,1673366454508,39.03
5311,1673366454672,39.03
5312,1673366454835,39.04
5313,1673366454999,39.03
5314,1673366455164,39.04
5315,1673366455327,39.05
5316,1673366455492,39.05
5317,1673366455656,39.05
5318,1673366455820,39.05
5319,1673366455984,39.05
5320,1673366456147,39.05
5321,1673366456312,39.05
5322,1673366456475,39.05
5323,1673366456639,39.04
5324,1673366456804,39.05
5325,1673366456968,39.05
5326,1673366457133,39.04
5327,1673366457296,39.06
5328,1673366457461,39.05
5329,1673366457625,39.06
5330,1673366457788,39.06
5331,1673366457952,39.06
5332,1673366458116,39.05
5333,1673366458280,39.06
5334,1673366458444,39.06
5335,1673366458608,39.06
5336,1673366458772,39.06
5337,1673366458937,39.06
5338,1673366459100,39.07
5339,1673366459264,39.07
5340,1673366459428,39.06
5341,1673366459592,39.05
5342,1673366459756,39.06
5343,1673366459920,39.06
5344,1673366460085,39.06
5345,1673366460248,39.06
5346,1673366460412,39.07
5347,1673366460576,39.06
5348,1673366460740,39.07
5349,1673366460905,39.08
5350,1673366461068,39.08
5351,1673366461233,39.07
5352,1673366461396,39.08
5353,1673366461560,39.07
5354,1673366461725,39.07
5355,1673366461889,39.08
5356,1673366462053,39.07
5357,1673366462216,39.08
5358,1673366462380,39.09
5359,1673366462545,39.08
5360,1673366462709,39.07
5361,1673366462873,39.08
5362,1673366463036,39.08
5363,1673366463200,39.08
5364,1673366463365,39.08
5365,1673366463529,39.08
5366,1673366463692,39.08
5367,1673366463857,39.08
5368,1673366464021,39.08
5369,1673366464185,39.08
5370,1673366464348,39.08
5371,1673366464513,39.08
5372,1673366464676,39.08
5373,1673366464840,39.08
5374,1673366465005,39.08
5375,1673366465169,39.08
5376,1673366465332,39.09
5377,1673366465497,39.08
5378,1673366465660,39.08
5379,1673366465825,39.08
5380,1673366465989,39.09
5381,1673366466152,39.09
5382,1673366466316,39.09
5383,1673366466480,39.08
5384,1673366466644,39.09
5385,1673366466808,39.09
5386,1673366466973,39.09
5387,1673366467137,39.08
5388,1673366467300,39.09
5389,1673366467465,39.09
5390,1673366467629,39.09
5391,1673366467793,39.08
5392,1673366467956,39.09
5393,1673366468121,39.09
5394,1673366468284,39.09
5395,1673366468449,39.09
5396,1673366468612,39.09
5397,1673366468776,39.09
5398,1673366468941,39.08
5399,1673366469105,39.08
5400,1673366469269,39.09
5401,1673366469432,39.09
5402,1673366469597,39.09
5403,1673366469761,39.1
5404,1673366469924,39.1
5405,1673366470088,39.1
5406,1673366470253,39.1
5407,1673366470417,39.1
5408,1673366470581,39.1
5409,1673366470745,39.1
5410,1673366470908,39.09
5411,1673366471072,39.1
5412,1673366471236,39.09
5413,1673366471401,39.1
5414,1673366471564,39.1
5415,1673366471729,39.1
5416,1673366471892,39.11
5417,1673366472057,39.11
5418,1673366472221,39.11
5419,1673366472385,39.11
5420,1673366472548,39.12
5421,1673366472713,39.11
5422,1673366472876,39.11
5423,1673366473040,39.11
5424,1673366473205,39.1
5425,1673366473368,39.12
5426,1673366473533,39.11
5427,1673366473696,39.11
5428,1673366473861,39.11
5429,1673366474024,39.11
5430,1673366474188,39.11
